ID	COGID	CONCEPT	CONCEPTINSOURCE	DOCULECT	FORM	NOTE	PROTOSET	TOKENS	VALUE	SOURCE	ALIGNMENT	STRUCTURE	COGIDS
2647	303	*mano	rascar	Tacana	me	None	282	m   e	me-ri-		m   e	C 0 0 V	303
1979	236	*maní	maní	Cavinena	kanise	None	200	k   a   n   i   s   e	kanise		k   a   n   i   s   e	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	236
1976	236	*maní	maní	ProtoTakana	kanize	None	200	k   a   n   i   z   e	kanize		k   a   n   i   z   e	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	236
1977	236	*maní	maní	Tacana	haniðe	None	200	h   a   n   i   ð   e	hanidhe		h   a   n   i   ð   e	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	236
4246	457	*marfil (palmera)	marfil	EseEjja	ome	None	447	o   m   e    	ome		o   m   e   -   -	V 0 0 C 0 0 V 0 0 0 0	457
4244	457	*marfil (palmera)	marfil (palmera)	ProtoTakana	umeɽe	None	447	u   m   e   ɽ   e	umeře		u   m   e   ɽ   e	V 0 0 C 0 0 V 0 0 C 0 0 V	457
4245	457	*marfil (palmera)	marfil (palmera)	Tacana	umere	None	447	u   m   e   r   e	umere		u   m   e   r   e	V 0 0 C 0 0 V 0 0 C 0 0 V	457
355	52	*marido	soltera	Cavinena	aβe	None	25	a   β   e	awe-ma		a   β   e	V 0 0 C 0 0 V	52
362	52	*marido	macho,marido	EseEjja	awe	None	25	a   w   e	ey-awe		a   w   e	V 0 0 C 0 0 V	52
367	52	*marido	marido	Huarayo	awe	None	25	a   w   e	y-awe,e-awe		a   w   e	V 0 0 C 0 0 V	52
354	52	*marido	my husband	Maropa	aβe	None	25	a   β   e	kiave	Heath1883	a   β   e	V 0 0 C 0 0 V	52
342	52	*marido	marido	ProtoTakana	awei	see also *wane	25	a   w   e i	awei		a   w   e i	V 0 0 C 0 0 V V	52
353	52	*marido	husband	Reyesano	aðe	None	25	a   ð   e	-yadhe		a   ð   e	V 0 0 C 0 0 V	52
343	52	*marido	marido	Tacana	aβe	None	25	a   β   e	y-awe		a   β   e	V 0 0 C 0 0 V	52
370	52	*marido	man	Tiatinahua	awi	None	25	a   w   i	yawi	Fast	a   w   i	V 0 0 C 0 0 V	52
1251	155	*marihuí	jejene,marihuí	Cavinena	tʃoo	None	113	t ʃ   o   o	čoo		t ʃ   o   o	C C 0 0 V 0 0 V	155
1249	155	*marihuí	marihuí	ProtoTakana	ʈʂiu	None	113	ʈ ʂ   i   u	c̣iu		ʈ ʂ   i   u	C C 0 0 V 0 0 V	155
1250	155	*marihuí	marihuí	Tacana	ʈʂiu	None	113	ʈ ʂ   i   u	ciu		ʈ ʂ   i   u	C C 0 0 V 0 0 V	155
879	116	*marimono	marimono	Cavinena	biwa	None	74	b   i   w   a	biwa		b   i   w   a	C 0 0 V 0 0 C 0 0 V	116
880	116	*marimono	marimono	EseEjja	bija	None	74	b   i   j   a	biya		b   i   j   a	C 0 0 V 0 0 C 0 0 V	116
881	116	*marimono	mono maquisapa	Huarayo	bia	-*w- here involved palitalization?	74	b   i     a	bía		b   i   -   a	C 0 0 V 0 0 0 0 V	116
876	116	*marimono	marimono	ProtoTakana	biwa	None	74	b   i   w   a	biwa		b   i   w   a	C 0 0 V 0 0 C 0 0 V	116
878	116	*marimono	spider monkey	Reyesano	biwa	None	74	b   i   w   a	biwa		b   i   w   a	C 0 0 V 0 0 C 0 0 V	116
877	116	*marimono	marimono	Tacana	biwa	None	74	b   i   w   a	biwa		b   i   w   a	C 0 0 V 0 0 C 0 0 V	116
3535	384	*mariposa	mariposa	Cavinena	hababa	None	376	h   a   b   a   b   a	hababa		h   a   b   a   b   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	384
3537	384	*mariposa	mariposa	EseEjja	xapipi	None	376	x   a   p   i   p   i	xapipi		x   a   p   i   p   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	384
3532	384	*mariposa	mariposa	ProtoTakana	sababa	None	376	s   a   b   a   b   a	sababa,-pipi,-puřa		s   a   b   a   b   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	384
3533	384	*mariposa	mariposa	Tacana	sababa	None	376	s   a   b   a   b   a	sababa		s   a   b   a   b   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	384
2480	283	*martin pescador (ave)	martin pescador	Cavinena	madakapa	None	261	m   a   d   a   k   a   p   a	madakapa		m   a   d   a   k   a   p   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	283
2478	283	*martin pescador (ave)	martin pescador (ave)	ProtoTakana	madakapa	None	261	m   a   d   a   k   a   p   a	madakapa		m   a   d   a   k   a   p   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	283
2479	283	*martin pescador (ave)	martin pescador (ave)	Tacana	madapa	None	261	m   a   d   a       p   a	madapa		m   a   d   a   -   -   p   a	C 0 0 V 0 0 C 0 0 V 0 0 0 0 0 0 C 0 0 V	283
3835	421	*matar,cazar	flechar	Cavinena	tekʷa	None	414	t   e   k ʷ   a	tekwa	Armentia1887	t   e   k ʷ   a	C 0 0 V 0 0 C 0 0 0 V	421
3837	421	*matar,cazar	cazar,matar,punzar,sembrar	EseEjja	kekʷa	None	414	k   e   k ʷ   a	kekwa-		k   e   k ʷ   a	C 0 0 V 0 0 C 0 0 0 V	421
3840	421	*matar,cazar	matar	Huarayo	tekʷa	None	414	t   e   k ʷ   a	tekwa-		t   e   k ʷ   a	C 0 0 V 0 0 C 0 0 0 V	421
3833	421	*matar,cazar	matar,cazar	ProtoTakana	tekʷa	None	414	t   e   k ʷ   a	tekwa		t   e   k ʷ   a	C 0 0 V 0 0 C 0 0 0 V	421
3834	421	*matar,cazar	batar	Tacana	tekʷa	None	414	t   e   k ʷ   a	tekwa-		t   e   k ʷ   a	C 0 0 V 0 0 C 0 0 0 V	421
4798	988	*maíz	maíz	Araona	ɽia	None	191	ɽ   i     a	zia		ɽ   i   -   a	C 0 0 V 0 0 0 0 V	988
4802	988	*maíz	maíz	Arasa	ʃiʃe	None	191	ʃ   i   ʃ   e	šiše		ʃ   i   ʃ   e	C 0 0 V 0 0 C 0 0 V	988
4801	988	*maíz	maíz	Cavinena	hike	None	191	h   i   k   e	i-hike		h   i   k   e	C 0 0 V 0 0 C 0 0 V	988
4800	988	*maíz	maíz	EseEjja	ʃixe	None	191	ʃ   i   x   e	šixe		ʃ   i   x   e	C 0 0 V 0 0 C 0 0 V	988
4799	988	*maíz	corn	Maropa	ʃike	/šike/ taken from Heath	191	ʃ   i   k   e	šike		ʃ   i   k   e	C 0 0 V 0 0 C 0 0 V	988
4795	988	*maíz	maíz	ProtoTakana	ʃike	None	191	ʃ   i   k   e	jike		ʃ   i   k   e	C 0 0 V 0 0 C 0 0 V	988
4797	988	*maíz	corn	Reyesano	ʃihe	None	191	ʃ   i   h   e	šihe		ʃ   i   h   e	C 0 0 V 0 0 C 0 0 V	988
4796	988	*maíz	maíz	Tacana	ɽihe	None	191	ɽ   i   h   e	řihe		ɽ   i   h   e	C 0 0 V 0 0 C 0 0 V	988
2748	310	*mañana,ayer	tomorrow	Arasa	mete	None	290	m   e   t   e	eméte		m   e   t   e	C 0 0 V 0 0 C 0 0 V	310
2738	310	*mañana,ayer	noche	Cavinena	meta	None	290	m   e   t   a	meta		m   e   t   a	C 0 0 V 0 0 C 0 0 V	310
2742	310	*mañana,ayer	mañana,ayer	EseEjja	meka	None	290	m   e   k   a	meka-waxe		m   e   k   a	C 0 0 V 0 0 C 0 0 V	310
2735	310	*mañana,ayer	mañana	Maropa	mita	None	290	m   i   t   a	maita	Cardús1886	m   i   t   a	C 0 0 V 0 0 C 0 0 V	310
2730	310	*mañana,ayer	mañana,ayer	ProtoTakana	meta	or *maita?	290	m   e   t   a	meta		m   e   t   a	C 0 0 V 0 0 C 0 0 V	310
2737	310	*mañana,ayer	notte	Sapibokona	meta	None	290	m   e   t   a	maetahe		m   e   t   a	C 0 0 V 0 0 C 0 0 V	310
2731	310	*mañana,ayer	mañana	Tacana	meta	None	290	m   e   t   a	mueta		m   e   t   a	C 0 0 V 0 0 C 0 0 V	310
3088	350	*medio	medio	ProtoTakana	pa	None	326	p   a	pa-		p   a	C 0 0 V	350
3089	350	*medio	un poco,medio	Tacana	pa	None	326	p   a	pa-ři		p   a	C 0 0 V	350
3092	355	*medio	medio	Cavinena	patja	None	326	p   a   t   j   a	patya		p   a   t   j   a	C 0 0 V 0 0 C 0 0 C 0 0 V	355
3090	355	*medio	medio	ProtoTakana	patia	None	326	p   a   t   i   a	patia		p   a   t   i   a	C 0 0 V 0 0 C 0 0 V 0 0 V	355
3091	355	*medio	mitad	Tacana	patia	None	326	p   a   t   i   a	bue-patia		p   a   t   i   a	C 0 0 V 0 0 C 0 0 V 0 0 V	355
954	125	*melero	melero	Cavinena	boka	None	80	b   o   k   a	boka		b   o   k   a	C 0 0 V 0 0 C 0 0 V	125
952	125	*melero	melero	ProtoTakana	buka	None	80	b   u   k   a	buka		b   u   k   a	C 0 0 V 0 0 C 0 0 V	125
953	125	*melero	melero (animal)	Tacana	buha	None	80	b   u   h   a	buha		b   u   h   a	C 0 0 V 0 0 C 0 0 V	125
875	115	*meter	meter	Cavinena	bio	None	73	b   i   o	bio-		b   i   o	C 0 0 V 0 0 V	115
873	115	*meter	meter	ProtoTakana	biu	None	73	b   i   u	biu-		b   i   u	C 0 0 V 0 0 V	115
874	115	*meter	meter	Tacana	biu	None	73	b   i   u	biu-		b   i   u	C 0 0 V 0 0 V	115
3065	346	*meter,entrar	hincadura	Cavinena	nubi	None	321	n   u   b   i	e-nubi	Armentia1887	n   u   b   i	C 0 0 V 0 0 C 0 0 V	346
3067	346	*meter,entrar	agacharse	EseEjja	nobi	None	321	n   o   b   i	xa-kwea-nobi-ki		n   o   b   i	C 0 0 V 0 0 C 0 0 V	346
3068	346	*meter,entrar	nido	Huarayo	nobi	None	321	n   o   b   i	e-nobibi etí		n   o   b   i	C 0 0 V 0 0 C 0 0 V	346
3059	346	*meter,entrar	meter,entrar	ProtoTakana	nubi	cf. *du2,*dubi	321	n   u   b   i	nubi		n   u   b   i	C 0 0 V 0 0 C 0 0 V	346
3060	346	*meter,entrar	meter	Tacana	nubi	None	321	n   u   b   i	nubi-a-		n   u   b   i	C 0 0 V 0 0 C 0 0 V	346
4286	463	*mezclar	mezclar	EseEjja	wa	None	452	w   a	wa-		w   a	C 0 0 V	463
4282	463	*mezclar	mezclar	ProtoTakana	wa	None	452	w   a	wa-		w   a	C 0 0 V	463
4283	463	*mezclar	mezclado	Tacana	wa	None	452	w   a	wa-ru-wa-ru		w   a	C 0 0 V	463
391	63	*mirar,ver	mirar,ver	Cavinena	ba	None	27	b   a	ba-		b   a	C 0 0 V	63
395	63	*mirar,ver	mirar,encontrar,conocer	EseEjja	ba	None	27	b   a	ba-		b   a	C 0 0 V	63
396	63	*mirar,ver	mirar,ver	Huarayo	ba	None	27	b   a	ba-		b   a	C 0 0 V	63
390	63	*mirar,ver	see	Maropa	m.ba	None	27	m . b   a	xa-mba-ti	Heath1883	m . b   a	C 0 C 0 0 V	63
383	63	*mirar,ver	mirar,ver	ProtoTakana	ba	None	27	b   a	ba-		b   a	C 0 0 V	63
384	63	*mirar,ver	mirar,ver	Tacana	ba	None	27	b   a	ba-		b   a	C 0 0 V	63
1554	184	*moler,tocar	tocar,sonar (instrumento)	Cavinena	dodo	None	144	d   o   d   o	dodo-		d   o   d   o	C 0 0 V 0 0 C 0 0 V	184
1551	184	*moler,tocar	moler,tocar	ProtoTakana	dudu	None	144	d   u   d   u	dudu-		d   u   d   u	C 0 0 V 0 0 C 0 0 V	184
1552	184	*moler,tocar	moler	Tacana	dudu	None	144	d   u   d   u	dudu-		d   u   d   u	C 0 0 V 0 0 C 0 0 V	184
1592	190	*mono manechi	erereú (abeja)	Cavinena	doʔo	None	148	d   o   ʔ   o	doʔo-waha		d   o   ʔ   o	C 0 0 V 0 0 C 0 0 V	190
1593	190	*mono manechi	manechi	EseEjja	do	None	148	d   o    	dó		d   o   -   -	C 0 0 V 0 0 0 0	190
1594	190	*mono manechi	mono coto	Huarayo	do	None	148	d   o    	do		d   o   -   -	C 0 0 V 0 0 0 0	190
1586	190	*mono manechi	mono manechi	ProtoTakana	duʔu	None	148	d   u   ʔ   u	duʔu		d   u   ʔ   u	C 0 0 V 0 0 C 0 0 V	190
1589	190	*mono manechi	howler monkey	Reyesano	ⁿzo	None	148	ⁿ z   o    	ndzo		ⁿ z   o   -   -	0 C 0 0 V 0 0 0 0	190
1587	190	*mono manechi	mono manechi	Tacana	du	None	148	d   u    	du		d   u   -   -	C 0 0 V 0 0 0 0	190
1436	178	*mono nocturno	mono nocturno	Cavinena	di	None	136	d   i	dide		d   i	C 0 0 V	178
1437	178	*mono nocturno	mono nocturno	EseEjja	di	None	136	d   i	dixidixi		d   i	C 0 0 V	178
1434	178	*mono nocturno	mono nocturno	ProtoTakana	di	None	136	d   i	di...		d   i	C 0 0 V	178
1435	178	*mono nocturno	mono nocturno	Tacana	di	None	136	d   i	didia		d   i	C 0 0 V	178
3678	399	*mono silbador	mono silbador	Cavinena	hirowa	None	394	h   i   r   o   w   a	hirowa		h   i   r   o   w   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	399
3676	399	*mono silbador	mono silbador	ProtoTakana	siroma	None	394	s   i   r   o   m   a	siroma		s   i   r   o   m   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	399
3677	399	*mono silbador	mono silbador	Reyesano	ðiowa	None	394	ð   i     o   w   a	dhiowa		ð   i   -   o   w   a	C 0 0 V 0 0 0 0 V 0 0 C 0 0 V	399
2108	245	*monte	monte,selva	Cavinena	kike	None	218	k   i   k   e	e-kikek		k   i   k   e	C 0 0 V 0 0 C 0 0 V	245
2106	245	*monte	monte	ProtoTakana	kike	None	218	k   i   k   e	kike		k   i   k   e	C 0 0 V 0 0 C 0 0 V	245
2107	245	*monte	monte	Tacana	hihe	None	218	h   i   h   e	e-hihe		h   i   h   e	C 0 0 V 0 0 C 0 0 V	245
1304	157	*morder	morder	EseEjja	ʃo	cognate?	119	ʃ   o	šowi-ka-		ʃ   o	C 0 0 V	157
1297	157	*morder	morder	ProtoTakana	ʈʂu	*c̣u2?	119	ʈ ʂ   u	c̣u(i)		ʈ ʂ   u	C C 0 0 V	157
1298	157	*morder	morder	Tacana	ʈʂu	None	119	ʈ ʂ   u	cui-		ʈ ʂ   u	C C 0 0 V	157
2554	294	*morir	dead	Arasa	mano	None	272	m   a   n   o	eman{u/o}		m   a   n   o	C 0 0 V 0 0 C 0 0 V	294
2544	294	*morir	marchita,seco	Cavinena	mano	cognate?	272	m   a   n   o	e-mano-no		m   a   n   o	C 0 0 V 0 0 C 0 0 V	294
2545	294	*morir	enfermarse,cansarse	EseEjja	mano	None	272	m   a   n   o	mano-		m   a   n   o	C 0 0 V 0 0 C 0 0 V	294
2543	294	*morir	the dead (pl)	Guariza	manu	None	272	m   a   n   u	manugigicuana		m   a   n   u	C 0 0 V 0 0 C 0 0 V	294
2552	294	*morir	morir	Huarayo	manu	None	272	m   a   n   u	manu-		m   a   n   u	C 0 0 V 0 0 C 0 0 V	294
2541	294	*morir	morir	Maropa	manu	None	272	m   a   n   u	manu	Cardús1886 Heath1883	m   a   n   u	C 0 0 V 0 0 C 0 0 V	294
2532	294	*morir	morir	ProtoTakana	manu	*ma1?	272	m   a   n   u	manu		m   a   n   u	C 0 0 V 0 0 C 0 0 V	294
2533	294	*morir	morir	Tacana	manu	None	272	m   a   n   u	manu-		m   a   n   u	C 0 0 V 0 0 C 0 0 V	294
4429	479	*mosca	mosca	Cavinena	βeβero	None	471	β   e   β   e   r   o	he-wewero		β   e   β   e   r   o	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	479
4428	479	*mosca	fly	Maropa	bebi	None	471	b   e   b   i    	bebi	Heath1883	b   e   b   i   -   -	C 0 0 V 0 0 C 0 0 V 0 0 0 0	479
4426	479	*mosca	mosca	ProtoTakana	weweɽe	None	471	w   e   w   e   ɽ   e	we(ře)weře		w   e   w   e   ɽ   e	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	479
4427	479	*mosca	mosca	Tacana	βere	None	471	β   e       r   e	vere-vere		β   e   -   -   r   e	C 0 0 V 0 0 0 0 0 0 C 0 0 V	479
1442	180	*mosquito	mosquito,zancudo	Cavinena	dii	None	137	d   i     i	di(ʔ)i		d   i   -   i	C 0 0 V 0 0 0 0 V	180
1443	180	*mosquito	mosquito	EseEjja	di	None	137	d   i    	dí		d   i   -   -	C 0 0 V 0 0 0 0	180
1445	180	*mosquito	zancudo	Huarayo	di	None	137	d   i    	di		d   i   -   -	C 0 0 V 0 0 0 0	180
1441	180	*mosquito	mosquito	Maropa	ɽi	None	137	ɽ   i    	dri	Heath1883	ɽ   i   -   -	C 0 0 V 0 0 0 0	180
1438	180	*mosquito	mosquito	ProtoTakana	diʔi	None	137	d   i   ʔ   i	diʔi		d   i   ʔ   i	C 0 0 V 0 0 C 0 0 V	180
1440	180	*mosquito	mosquito	Reyesano	ⁿzi	None	137	ⁿ z   i    	ndzi		ⁿ z   i   -   -	0 C 0 0 V 0 0 0 0	180
1439	180	*mosquito	mosquito	Tacana	di	None	137	d   i    	di		d   i   -   -	C 0 0 V 0 0 0 0	180
399	78	*mostrar	mostrar	Cavinena	bamere	None	27	b   a   m   e   r   e	bamere-		b   a   m   e   r   e	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	78
401	78	*mostrar	mostrar	EseEjja	bamee	None	27	b   a   m   e     e	bamee-		b   a   m   e   -   e	C 0 0 V 0 0 C 0 0 V 0 0 0 0 V	78
397	78	*mostrar	mostrar	ProtoTakana	bamere	None	27	b   a   m   e   r   e	bamere		b   a   m   e   r   e	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	78
398	78	*mostrar	mostrar	Tacana	bame	None	27	b   a   m   e    	bame-		b   a   m   e   -   -	C 0 0 V 0 0 C 0 0 V 0 0 0 0	78
218	33	*motacucillo	motacucillo	Cavinena	amatsa	None	10	a   m   a   t s   a	amaca		a   m   a   t s   a	V 0 0 C 0 0 V 0 0 C C 0 0 V	33
216	33	*motacucillo	motacucillo	ProtoTakana	amaʈʂa	None	10	a   m   a   ʈ ʂ   a	amac̣a		a   m   a   ʈ ʂ   a	V 0 0 C 0 0 V 0 0 C C 0 0 V	33
217	33	*motacucillo	motacucillo	Tacana	amaʈʂa	None	10	a   m   a   ʈ ʂ   a	amaca		a   m   a   ʈ ʂ   a	V 0 0 C 0 0 V 0 0 C C 0 0 V	33
4120	444	*motacú	motacú	Cavinena	tomi	None	437	t   o   m   i	tomi		t   o   m   i	C 0 0 V 0 0 C 0 0 V	444
4118	444	*motacú	motacú	ProtoTakana	tumi	None	437	t   u   m   i	tumi		t   u   m   i	C 0 0 V 0 0 C 0 0 V	444
4119	444	*motacú	motacú (palmera)	Tacana	tumi	None	437	t   u   m   i	tumi		t   u   m   i	C 0 0 V 0 0 C 0 0 V	444
2610	302	*mucho,malo,difícil	mal	Araona	masa	None	280	m   a   s   a	masadave		m   a   s   a	C 0 0 V 0 0 C 0 0 V	302
2613	302	*mucho,malo,difícil	bad	Arasa	masa	None	280	m   a   s   a	mastara		m   a   s   a	C 0 0 V 0 0 C 0 0 V	302
2611	302	*mucho,malo,difícil	difícil,costoso,penoso	Cavinena	masa	Concept 'penoso' taken from Armentia	280	m   a   s   a	masa-da		m   a   s   a	C 0 0 V 0 0 C 0 0 V	302
2609	302	*mucho,malo,difícil	bad	Maropa	masa	None	280	m   a   s   a	emasá	Heath1883	m   a   s   a	C 0 0 V 0 0 C 0 0 V	302
2602	302	*mucho,malo,difícil	mucho,malo,difícil	ProtoTakana	maza	None	280	m   a   z   a	maza		m   a   z   a	C 0 0 V 0 0 C 0 0 V	302
2603	302	*mucho,malo,difícil	harto,mucho,malo	Tacana	maða	Concept 'malo' taken from Armentia	280	m   a   ð   a	madha-da		m   a   ð   a	C 0 0 V 0 0 C 0 0 V	302
23	34	*muela	quijada,cachete,mandíbula	Cavinena	amaka	None	1	a   m   a   k   a	y-amaka		a   m   a   k   a	V 0 0 C 0 0 V 0 0 C 0 0 V	34
25	34	*muela	muela	EseEjja	amaxa	None	1	a   m   a   x   a	e-amaxa		a   m   a   x   a	V 0 0 C 0 0 V 0 0 C 0 0 V	34
26	34	*muela	muela	Huarayo	amaha	None	1	a   m   a   h   a	eʔamaha		a   m   a   h   a	V 0 0 C 0 0 V 0 0 C 0 0 V	34
21	34	*muela	muela	ProtoTakana	amaka	see also *maka2	1	a   m   a   k   a	amaka		a   m   a   k   a	V 0 0 C 0 0 V 0 0 C 0 0 V	34
22	34	*muela	muela	Tacana	amaha	None	1	a   m   a   h   a	y-amaha		a   m   a   h   a	V 0 0 C 0 0 V 0 0 C 0 0 V	34
262	40	*mujer	abuela	Cavinena	ano	None	14	a   n   o	ano		a   n   o	V 0 0 C 0 0 V	40
264	40	*mujer	old woman	Chama	ano	None	14	a   n   o	áno		a   n   o	V 0 0 C 0 0 V	40
263	40	*mujer	abuela,suegra	EseEjja	ano	None	14	a   n   o	ano		a   n   o	V 0 0 C 0 0 V	40
260	40	*mujer	woman	Maropa	anu	None	14	a   n   u	ánu	Heath1883 Nordenskiöld1905	a   n   u	V 0 0 C 0 0 V	40
257	40	*mujer	mujer	ProtoTakana	anu	None	14	a   n   u	anu		a   n   u	V 0 0 C 0 0 V	40
259	40	*mujer	woman	Reyesano	ano	None	14	a   n   o	ano		a   n   o	V 0 0 C 0 0 V	40
261	40	*mujer	woman	Sapibokona	anu	None	14	a   n   u	ánu		a   n   u	V 0 0 C 0 0 V	40
258	40	*mujer	mujer vieja	Tacana	anu	None	14	a   n   u	anu		a   n   u	V 0 0 C 0 0 V	40
4354	470	*mujer	esposa	Cavinena	wane	None	460	w   a   n   e	e-wane-ke		w   a   n   e	C 0 0 V 0 0 C 0 0 V	470
4367	470	*mujer	woman	Chama	gʷana	None	460	g ʷ   a   n   a	e-gwanási		g ʷ   a   n   a	C 0 0 0 V 0 0 C 0 0 V	470
4363	470	*mujer	wife	EseEjja	wana	None	460	w   a   n   a	e-wanase		w   a   n   a	C 0 0 V 0 0 C 0 0 V	470
4365	470	*mujer	soltero	Huarayo	wana	None	460	w   a   n   a	wanásema		w   a   n   a	C 0 0 V 0 0 C 0 0 V	470
4353	470	*mujer	my wife	Maropa	βane	None	460	β   a   n   e	ki-evane	Heath1883	β   a   n   e	C 0 0 V 0 0 C 0 0 V	470
4344	470	*mujer	mujer	ProtoTakana	wane	cf. *awe	460	w   a   n   e	wane		w   a   n   e	C 0 0 V 0 0 C 0 0 V	470
4352	470	*mujer	wife	Reyesano	wane	None	460	w   a   n   e	-wane		w   a   n   e	C 0 0 V 0 0 C 0 0 V	470
4345	470	*mujer	esposa	Tacana	wane	None	460	w   a   n   e	e-wane		w   a   n   e	C 0 0 V 0 0 C 0 0 V	470
3382	376	*mujer,hembra	mujer	Araona	puna	None	359	p   u   n   a	epuna		p   u   n   a	C 0 0 V 0 0 C 0 0 V	376
3385	376	*mujer,hembra	mujer,hembra	Cavinena	pona	None	359	p   o   n   a	e-pona		p   o   n   a	C 0 0 V 0 0 C 0 0 V	376
3387	376	*mujer,hembra	female	Chama	pona	None	359	p   o   n   a	epóna		p   o   n   a	C 0 0 V 0 0 C 0 0 V	376
3386	376	*mujer,hembra	hembra,mujer	EseEjja	pona	None	359	p   o   n   a	e-pona		p   o   n   a	C 0 0 V 0 0 C 0 0 V	376
3388	376	*mujer,hembra	woman	Huarayo	poŋa	None	359	p   o   ŋ   a	iponga	Fast	p   o   ŋ   a	C 0 0 V 0 0 C 0 0 V	376
3384	376	*mujer,hembra	daughter	Mabenaro	pona	None	359	p   o   n   a	ipona		p   o   n   a	C 0 0 V 0 0 C 0 0 V	376
3381	376	*mujer,hembra	girl	Maropa	puna	None	359	p   u   n   a	punáve	Heath1883	p   u   n   a	C 0 0 V 0 0 C 0 0 V	376
3373	376	*mujer,hembra	mujer,hembra	ProtoTakana	puna	None	359	p   u   n   a	puna		p   u   n   a	C 0 0 V 0 0 C 0 0 V	376
3374	376	*mujer,hembra	mujer	Tacana	puna	None	359	p   u   n   a	e-puna		p   u   n   a	C 0 0 V 0 0 C 0 0 V	376
335	50	*mundo	mundo,suelo,piso,terreno	Cavinena	awa	None	23	a   w   a	y-awa		a   w   a	V 0 0 C 0 0 V	50
331	50	*mundo	mundo	ProtoTakana	awa	see also *uwa	23	a   w   a	awa		a   w   a	V 0 0 C 0 0 V	50
332	50	*mundo	tierra,mundo,suelo	Tacana	awa	None	23	a   w   a	y-awa		a   w   a	V 0 0 C 0 0 V	50
850	111	*murciélago	murciélago	Cavinena	bina	None	69	b   i   n   a	bina		b   i   n   a	C 0 0 V 0 0 C 0 0 V	111
851	111	*murciélago	murciélago	EseEjja	biɲa	None	69	b   i   ɲ   a	biña		b   i   ɲ   a	C 0 0 V 0 0 C 0 0 V	111
852	111	*murciélago	murciélago	Huarayo	biɲa	None	69	b   i   ɲ   a	biña		b   i   ɲ   a	C 0 0 V 0 0 C 0 0 V	111
847	111	*murciélago	murciélago	ProtoTakana	bina	None	69	b   i   n   a	bina		b   i   n   a	C 0 0 V 0 0 C 0 0 V	111
849	111	*murciélago	bat	Reyesano	bina	None	69	b   i   n   a	bina		b   i   n   a	C 0 0 V 0 0 C 0 0 V	111
848	111	*murciélago	murciélago	Tacana	bina	None	69	b   i   n   a	bina		b   i   n   a	C 0 0 V 0 0 C 0 0 V	111
702	97	*nadar	nadar	Cavinena	betsa	None	54	b   e   t s   a	beca-		b   e   t s   a	C 0 0 V 0 0 C C 0 0 V	97
703	97	*nadar	bañarse	EseEjja	besa	None	54	b   e   s   a	besa-		b   e   s   a	C 0 0 V 0 0 C 0 0 V	97
705	97	*nadar	bañarse	Huarayo	besa	None	54	b   e   s   a	besa-		b   e   s   a	C 0 0 V 0 0 C 0 0 V	97
699	97	*nadar	nadar	ProtoTakana	beʈʂa	None	54	b   e   ʈ ʂ   a	beca		b   e   ʈ ʂ   a	C 0 0 V 0 0 C C 0 0 V	97
700	97	*nadar	nadar,bracear	Tacana	beʈʂa	Concept 'bracear' taken from Armentia	54	b   e   ʈ ʂ   a	beca-		b   e   ʈ ʂ   a	C 0 0 V 0 0 C C 0 0 V	97
4476	481	*nariz	pauxi	Arasa	wi	None	472	w   i	éwui		w   i	C 0 0 V	481
4446	481	*nariz	nariz	Cavinena	βi	None	472	β   i	e-wi		β   i	C 0 0 V	481
4458	481	*nariz	nariz,mutún	EseEjja	wi	None	472	w   i	e-wi		w   i	C 0 0 V	481
4445	481	*nariz	nose	Mabenaro	wi	None	472	w   i	awi		w   i	C 0 0 V	481
4443	481	*nariz	nose	Maropa	βi	None	472	β   i	evi	Heath1883	β   i	C 0 0 V	481
4431	481	*nariz	nariz	ProtoTakana	wi	None	472	w   i	wi		w   i	C 0 0 V	481
4442	481	*nariz	nose	Reyesano	βi	None	472	β   i	e-bhi		β   i	C 0 0 V	481
4444	481	*nariz	nose	Sapibokona	βi	None	472	β   i	evi		β   i	C 0 0 V	481
4432	481	*nariz	nariz	Tacana	βi	None	472	β   i	e-wi		β   i	C 0 0 V	481
1042	140	*necesito	buscar	EseEjja	saʔa	None	92	s   a   ʔ   a	saʔaxa-nahe		s   a   ʔ   a	C 0 0 V 0 0 C 0 0 V	140
